,0
301,“Get on the next train.”  “All right.”  “I’ll meet you by the newsstand on the lower level.”  She nodded and moved away from him just as George Wilson emerged with two chairs from his office door.
302,We waited for her down the road and out of sight.
303,"It was a few days before the Fourth of July, and a grey, scrawny Italian child was setting torpedoes in a row along the railroad track."
304,"“Terrible place, isn’t it,” said Tom, exchanging a frown with Doctor Eckleburg."
305,“Awful.”  “It does her good to get away.”  “Doesn’t her husband object?”  “Wilson?
306,He thinks she goes to see her sister in New York.
307,"He’s so dumb he doesn’t know he’s alive.”  So Tom Buchanan and his girl and I went up together to New York—or not quite together, for Mrs. Wilson sat discreetly in another car."
308,Tom deferred that much to the sensibilities of those East Eggers who might be on the train.
309,"She had changed her dress to a brown figured muslin, which stretched tight over her rather wide hips as Tom helped her to the platform in New York."
310,"At the newsstand she bought a copy of Town Tattle and a moving-picture magazine, and in the station drugstore some cold cream and a small flask of perfume."
311,"Upstairs, in the solemn echoing drive she let four taxicabs drive away before she selected a new one, lavender-coloured with grey upholstery, and in this we slid out from the mass of the station into the glowing sunshine."
312,"But immediately she turned sharply from the window and, leaning forward, tapped on the front glass."
313,"“I want to get one of those dogs,” she said earnestly."
314,“I want to get one for the apartment.
315,They’re nice to have—a dog.”  We backed up to a grey old man who bore an absurd resemblance to John D. Rockefeller.
316,In a basket swung from his neck cowered a dozen very recent puppies of an indeterminate breed.
317,"“What kind are they?” asked Mrs. Wilson eagerly, as he came to the taxi-window."
318,“All kinds.
319,"What kind do you want, lady?”  “I’d like to get one of those police dogs; I don’t suppose you got that kind?”  The man peered doubtfully into the basket, plunged in his hand and drew one up, wriggling, by the back of the neck."
320,"“That’s no police dog,” said Tom."
321,"“No, it’s not exactly a police dog,” said the man with disappointment in his voice."
322,“It’s more of an Airedale.” He passed his hand over the brown washrag of a back.
323,“Look at that coat.
324,Some coat.
325,"That’s a dog that’ll never bother you with catching cold.”  “I think it’s cute,” said Mrs. Wilson enthusiastically."
326,“How much is it?”  “That dog?” He looked at it admiringly.
327,"“That dog will cost you ten dollars.”  The Airedale—undoubtedly there was an Airedale concerned in it somewhere, though its feet were startlingly white—changed hands and settled down into Mrs. Wilson’s lap, where she fondled the weatherproof coat with rapture."
328,“Is it a boy or a girl?” she asked delicately.
329,“That dog?
330,"That dog’s a boy.”  “It’s a bitch,” said Tom decisively."
331,“Here’s your money.
332,"Go and buy ten more dogs with it.”  We drove over to Fifth Avenue, warm and soft, almost pastoral, on the summer Sunday afternoon."
333,I wouldn’t have been surprised to see a great flock of white sheep turn the corner.
334,"“Hold on,” I said, “I have to leave you here.”  “No you don’t,” interposed Tom quickly."
335,“Myrtle’ll be hurt if you don’t come up to the apartment.
336,"Won’t you, Myrtle?”  “Come on,” she urged."
337,“I’ll telephone my sister Catherine.
338,"She’s said to be very beautiful by people who ought to know.”  “Well, I’d like to, but—”  We went on, cutting back again over the Park toward the West Hundreds."
339,At 158th Street the cab stopped at one slice in a long white cake of apartment-houses.
340,"Throwing a regal homecoming glance around the neighbourhood, Mrs. Wilson gathered up her dog and her other purchases, and went haughtily in."
341,"“I’m going to have the McKees come up,” she announced as we rose in the elevator."
342,"“And, of course, I got to call up my sister, too.”  The apartment was on the top floor—a small living-room, a small dining-room, a small bedroom, and a bath."
