,0
307,"For love of Thy love I do it; reviewing my most wicked ways in the very bitterness of my remembrance, that Thou mayest grow sweet unto me (Thou sweetness never failing, Thou blissful and assured sweetness); and gathering me again out of that my dissipation, wherein I was torn piecemeal, while turned from Thee, the One Good, I lost myself among a multiplicity of things."
308,"For I even burnt in my youth heretofore, to be satiated in things below; and I dared to grow wild again, with these various and shadowy loves: my beauty consumed away, and I stank in Thine eyes; pleasing myself, and desirous to please in the eyes of men."
309,"And what was it that I delighted in, but to love, and be loved?"
310,"but I kept not the measure of love, of mind to mind, friendship's bright boundary: but out of the muddy concupiscence of the flesh, and the bubblings of youth, mists fumed up which beclouded and overcast my heart, that I could not discern the clear brightness of love from the fog of lustfulness."
311,"Both did confusedly boil in me, and hurried my unstayed youth over the precipice of unholy desires, and sunk me in a gulf of flagitiousnesses."
312,"Thy wrath had gathered over me, and I knew it not."
313,"I was grown deaf by the clanking of the chain of my mortality, the punishment of the pride of my soul, and I strayed further from Thee, and Thou lettest me alone, and I was tossed about, and wasted, and dissipated, and I boiled over in my fornications, and Thou heldest Thy peace, O Thou my tardy joy!"
314,"Thou then heldest Thy peace, and I wandered further and further from Thee, into more and more fruitless seed-plots of sorrows, with a proud dejectedness, and a restless weariness."
315,Oh!
316,"that some one had then attempered my disorder, and turned to account the fleeting beauties of these, the extreme points of Thy creation!"
317,"had put a bound to their pleasureableness, that so the tides of my youth might have cast themselves upon the marriage shore, if they could not be calmed, and kept within the object of a family, as Thy law prescribes, O Lord: who this way formest the offspring of this our death, being able with a gentle hand to blunt the thorns which were excluded from Thy paradise?"
318,"For Thy omnipotency is not far from us, even when we be far from Thee."
319,"Else ought I more watchfully to have heeded the voice from the clouds: Nevertheless such shall have trouble in the flesh, but I spare you."
320,And it is good for a man not to touch a woman.
321,"And, he that is unmarried thinketh of the things of the Lord, how he may please the Lord; but he that is married careth for the things of this world, how he may please his wife."
322,"To these words I should have listened more attentively, and being severed for the kingdom of heaven's sake, had more happily awaited Thy embraces; but I, poor wretch, foamed like a troubled sea, following the rushing of my own tide, forsaking Thee, and exceeded all Thy limits; yet I escaped not Thy scourges."
323,For what mortal can?
324,"For Thou wert ever with me mercifully rigorous, and besprinkling with most bitter alloy all my unlawful pleasures: that I might seek pleasures without alloy."
325,"But where to find such, I could not discover, save in Thee, O Lord, who teachest by sorrow, and woundest us, to heal; and killest us, lest we die from Thee."
326,"Where was I, and how far was I exiled from the delights of Thy house, in that sixteenth year of the age of my flesh, when the madness of lust (to which human shamelessness giveth free licence, though unlicensed by Thy laws) took the rule over me, and I resigned myself wholly to it?"
327,"My friends meanwhile took no care by marriage to save my fall; their only care was that I should learn to speak excellently, and be a persuasive orator."
328,"For that year were my studies intermitted: whilst after my return from Madaura (a neighbour city, whither I had journeyed to learn grammar and rhetoric), the expenses for a further journey to Carthage were being provided for me; and that rather by the resolution than the means of my father, who was but a poor freeman of Thagaste."
329,To whom tell I this?
330,"not to Thee, my God; but before Thee to mine own kind, even to that small portion of mankind as may light upon these writings of mine."
331,And to what purpose?
332,"that whosoever reads this, may think out of what depths we are to cry unto Thee."
333,"For what is nearer to Thine ears than a confessing heart, and a life of faith?"
334,"Who did not extol my father, for that beyond the ability of his means, he would furnish his son with all necessaries for a far journey for his studies' sake?"
335,For many far abler citizens did no such thing for their children.
336,"But yet this same father had no concern how I grew towards Thee, or how chaste I were; so that I were but copious in speech, however barren I were to Thy culture, O God, who art the only true and good Lord of Thy field, my heart."
337,"But while in that my sixteenth year I lived with my parents, leaving all school for a while (a season of idleness being interposed through the narrowness of my parents' fortunes), the briers of unclean desires grew rank over my head, and there was no hand to root them out."
338,"When that my father saw me at the baths, now growing towards manhood, and endued with a restless youthfulness, he, as already hence anticipating his descendants, gladly told it to my mother; rejoicing in that tumult of the senses wherein the world forgetteth Thee its Creator, and becometh enamoured of Thy creature, instead of Thyself, through the fumes of that invisible wine of its self-will, turning aside and bowing down to the very basest things."
